"AS28573 CLARO S.A.",2804:14c:d882::,2804:14c:d882:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:d883::,2804:14c:d883:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:d884::,2804:14c:d887:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14c:d888::,2804:14c:d88f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:d890::,2804:14c:d89f:ffff:ffff:ffff:ffff:ffff,44
"AS28573 CLARO S.A.",2804:14c:d8a0::,2804:14c:d8bf:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14c:d8c0::,2804:14c:d8ff:ffff:ffff:ffff:ffff:ffff,42
"AS28573 CLARO S.A.",2804:14c:da00::,2804:14c:da7f:ffff:ffff:ffff:ffff:ffff,41
"AS28573 CLARO S.A.",2804:14c:da80::,2804:14c:da81:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14c:da82::,2804:14c:da82:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da83::,2804:14c:da83:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da84::,2804:14c:da84:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da85::,2804:14c:da85:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da86::,2804:14c:da86:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da87::,2804:14c:da87:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da88::,2804:14c:da8f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:da90::,2804:14c:da90:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da91::,2804:14c:da91:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da92::,2804:14c:da92:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da93::,2804:14c:da93:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da94::,2804:14c:da94:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da95::,2804:14c:da95:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da96::,2804:14c:da96:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da97::,2804:14c:da97:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:da98::,2804:14c:da9f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:daa0::,2804:14c:dabf:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14c:dac0::,2804:14c:daff:ffff:ffff:ffff:ffff:ffff,42
"AS28573 CLARO S.A.",2804:14c:dc00::,2804:14c:dcff:ffff:ffff:ffff:ffff:ffff,40
"AS28573 CLARO S.A.",2804:14c:de00::,2804:14c:de7f:ffff:ffff:ffff:ffff:ffff,41
"AS28573 CLARO S.A.",2804:14c:de80::,2804:14c:de80:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:de81::,2804:14c:de81:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:de82::,2804:14c:de82:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:de83::,2804:14c:de83:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:de84::,2804:14c:de84:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:de85::,2804:14c:de85:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:de86::,2804:14c:de87:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14c:de88::,2804:14c:de8f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:de90::,2804:14c:de9f:ffff:ffff:ffff:ffff:ffff,44
"AS28573 CLARO S.A.",2804:14c:dea0::,2804:14c:debf:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14c:dec0::,2804:14c:dedf:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14c:dee0::,2804:14c:deef:ffff:ffff:ffff:ffff:ffff,44
"AS28573 CLARO S.A.",2804:14c:def0::,2804:14c:def7:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:def8::,2804:14c:defb:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14c:defc::,2804:14c:defd:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14c:defe::,2804:14c:defe:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:deff::,2804:14c:deff:0:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14c:deff:1::,2804:14c:deff:1:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14c:deff:2::,2804:14c:deff:3:ffff:ffff:ffff:ffff,63
"AS28573 CLARO S.A.",2804:14c:deff:4::,2804:14c:deff:4:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14c:deff:5::,2804:14c:deff:5:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14c:deff:6::,2804:14c:deff:7:ffff:ffff:ffff:ffff,63
"AS28573 CLARO S.A.",2804:14c:deff:8::,2804:14c:deff:f:ffff:ffff:ffff:ffff,61
"AS28573 CLARO S.A.",2804:14c:deff:10::,2804:14c:deff:1f:ffff:ffff:ffff:ffff,60
"AS28573 CLARO S.A.",2804:14c:deff:20::,2804:14c:deff:3f:ffff:ffff:ffff:ffff,59
"AS28573 CLARO S.A.",2804:14c:deff:40::,2804:14c:deff:7f:ffff:ffff:ffff:ffff,58
"AS28573 CLARO S.A.",2804:14c:deff:80::,2804:14c:deff:ff:ffff:ffff:ffff:ffff,57
"AS28573 CLARO S.A.",2804:14c:deff:100::,2804:14c:deff:1ff:ffff:ffff:ffff:ffff,56
"AS28573 CLARO S.A.",2804:14c:deff:200::,2804:14c:deff:3ff:ffff:ffff:ffff:ffff,55
"AS28573 CLARO S.A.",2804:14c:deff:400::,2804:14c:deff:7ff:ffff:ffff:ffff:ffff,54
"AS28573 CLARO S.A.",2804:14c:deff:800::,2804:14c:deff:fff:ffff:ffff:ffff:ffff,53
"AS28573 CLARO S.A.",2804:14c:deff:1000::,2804:14c:deff:1fff:ffff:ffff:ffff:ffff,52
"AS28573 CLARO S.A.",2804:14c:deff:2000::,2804:14c:deff:3fff:ffff:ffff:ffff:ffff,51
"AS28573 CLARO S.A.",2804:14c:deff:4000::,2804:14c:deff:7fff:ffff:ffff:ffff:ffff,50
"AS28573 CLARO S.A.",2804:14c:deff:8000::,2804:14c:deff:ffff:ffff:ffff:ffff:ffff,49
"AS28573 CLARO S.A.",2804:14c:f200::,2804:14c:f2ff:ffff:ffff:ffff:ffff:ffff,40
"AS28573 CLARO S.A.",2804:14c:f400::,2804:14c:f41f:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14c:f420::,2804:14c:f42f:ffff:ffff:ffff:ffff:ffff,44
"AS28573 CLARO S.A.",2804:14c:f430::,2804:14c:f430:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:f431::,2804:14c:f431:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:f432::,2804:14c:f433:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14c:f434::,2804:14c:f437:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14c:f438::,2804:14c:f43f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:f440::,2804:14c:f47f:ffff:ffff:ffff:ffff:ffff,42
"AS28573 CLARO S.A.",2804:14c:f480::,2804:14c:f4ff:ffff:ffff:ffff:ffff:ffff,41
"AS28573 CLARO S.A.",2804:14c:fc00::,2804:14c:fc7f:ffff:ffff:ffff:ffff:ffff,41
"AS28573 CLARO S.A.",2804:14c:fc80::,2804:14c:fc80:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:fc81::,2804:14c:fc81:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:fc82::,2804:14c:fc82:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:fc83::,2804:14c:fc83:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14c:fc84::,2804:14c:fc87:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14c:fc88::,2804:14c:fc8f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14c:fc90::,2804:14c:fc9f:ffff:ffff:ffff:ffff:ffff,44
"AS28573 CLARO S.A.",2804:14c:fca0::,2804:14c:fcbf:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14c:fcc0::,2804:14c:fcff:ffff:ffff:ffff:ffff:ffff,42
"AS28573 CLARO S.A.",2804:14d::,2804:14d:ff:ffff:ffff:ffff:ffff:ffff,40
"AS28573 CLARO S.A.",2804:14d:600::,2804:14d:6ff:ffff:ffff:ffff:ffff:ffff,40
"AS28573 CLARO S.A.",2804:14d:800::,2804:14d:8ff:ffff:ffff:ffff:ffff:ffff,40
"AS28573 CLARO S.A.",2804:14d:1000::,2804:14d:10ff:ffff:ffff:ffff:ffff:ffff,40
"AS28573 CLARO S.A.",2804:14d:1200::,2804:14d:127f:ffff:ffff:ffff:ffff:ffff,41
"AS28573 CLARO S.A.",2804:14d:1280::,2804:14d:1280:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1281::,2804:14d:1281:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1282::,2804:14d:1282:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1283::,2804:14d:1283:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1284::,2804:14d:1284:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1285::,2804:14d:1285:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1286::,2804:14d:1286:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1287::,2804:14d:1287:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1288::,2804:14d:128f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14d:1290::,2804:14d:1290:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1291::,2804:14d:1291:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1292::,2804:14d:1292:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1293::,2804:14d:1293:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1294::,2804:14d:1294:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1295::,2804:14d:1295:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1296::,2804:14d:1297:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14d:1298::,2804:14d:129f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14d:12a0::,2804:14d:12bf:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14d:12c0::,2804:14d:12ff:ffff:ffff:ffff:ffff:ffff,42
"AS28573 CLARO S.A.",2804:14d:1400::,2804:14d:1403:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14d:1404::,2804:14d:1404::7fff,113
"AS28573 CLARO S.A.",2804:14d:1404::8000,2804:14d:1404::9fff,115
"AS28573 CLARO S.A.",2804:14d:1404::a000,2804:14d:1404::a7ff,117
"AS28573 CLARO S.A.",2804:14d:1404::a800,2804:14d:1404::a9ff,119
"AS28573 CLARO S.A.",2804:14d:1404::aa00,2804:14d:1404::aa7f,121
"AS28573 CLARO S.A.",2804:14d:1404::aa80,2804:14d:1404::aa9f,123
"AS28573 CLARO S.A.",2804:14d:1404::aaa0,2804:14d:1404::aaa7,125
"AS28573 CLARO S.A.",2804:14d:1404::aaa8,2804:14d:1404::aaa9,127
"AS28573 CLARO S.A.",2804:14d:1404::aaaa,2804:14d:1404::aaaa,128
"AS28573 CLARO S.A.",2804:14d:1404::aaab,2804:14d:1404::aaab,128
"AS28573 CLARO S.A.",2804:14d:1404::aaac,2804:14d:1404::aaaf,126
"AS28573 CLARO S.A.",2804:14d:1404::aab0,2804:14d:1404::aabf,124
"AS28573 CLARO S.A.",2804:14d:1404::aac0,2804:14d:1404::aaff,122
"AS28573 CLARO S.A.",2804:14d:1404::ab00,2804:14d:1404::abff,120
"AS28573 CLARO S.A.",2804:14d:1404::ac00,2804:14d:1404::afff,118
"AS28573 CLARO S.A.",2804:14d:1404::b000,2804:14d:1404::bfff,116
"AS28573 CLARO S.A.",2804:14d:1404::c000,2804:14d:1404::ffff,114
"AS28573 CLARO S.A.",2804:14d:1404::1:0,2804:14d:1404::1:ffff,112
"AS28573 CLARO S.A.",2804:14d:1404::2:0,2804:14d:1404::3:ffff,111
"AS28573 CLARO S.A.",2804:14d:1404::4:0,2804:14d:1404::7:ffff,110
"AS28573 CLARO S.A.",2804:14d:1404::8:0,2804:14d:1404::f:ffff,109
"AS28573 CLARO S.A.",2804:14d:1404::10:0,2804:14d:1404::1f:ffff,108
"AS28573 CLARO S.A.",2804:14d:1404::20:0,2804:14d:1404::3f:ffff,107
"AS28573 CLARO S.A.",2804:14d:1404::40:0,2804:14d:1404::7f:ffff,106
"AS28573 CLARO S.A.",2804:14d:1404::80:0,2804:14d:1404::ff:ffff,105
"AS28573 CLARO S.A.",2804:14d:1404::100:0,2804:14d:1404::1ff:ffff,104
"AS28573 CLARO S.A.",2804:14d:1404::200:0,2804:14d:1404::3ff:ffff,103
"AS28573 CLARO S.A.",2804:14d:1404::400:0,2804:14d:1404::7ff:ffff,102
"AS28573 CLARO S.A.",2804:14d:1404::800:0,2804:14d:1404::fff:ffff,101
"AS28573 CLARO S.A.",2804:14d:1404::1000:0,2804:14d:1404::1fff:ffff,100
"AS28573 CLARO S.A.",2804:14d:1404::2000:0,2804:14d:1404::3fff:ffff,99
"AS28573 CLARO S.A.",2804:14d:1404::4000:0,2804:14d:1404::7fff:ffff,98
"AS28573 CLARO S.A.",2804:14d:1404::8000:0,2804:14d:1404::ffff:ffff,97
"AS28573 CLARO S.A.",2804:14d:1404::1:0:0,2804:14d:1404::1:ffff:ffff,96
"AS28573 CLARO S.A.",2804:14d:1404::2:0:0,2804:14d:1404::3:ffff:ffff,95
"AS28573 CLARO S.A.",2804:14d:1404::4:0:0,2804:14d:1404::7:ffff:ffff,94
"AS28573 CLARO S.A.",2804:14d:1404::8:0:0,2804:14d:1404::f:ffff:ffff,93
"AS28573 CLARO S.A.",2804:14d:1404::10:0:0,2804:14d:1404::1f:ffff:ffff,92
"AS28573 CLARO S.A.",2804:14d:1404::20:0:0,2804:14d:1404::3f:ffff:ffff,91
"AS28573 CLARO S.A.",2804:14d:1404::40:0:0,2804:14d:1404::7f:ffff:ffff,90
"AS28573 CLARO S.A.",2804:14d:1404::80:0:0,2804:14d:1404::ff:ffff:ffff,89
"AS28573 CLARO S.A.",2804:14d:1404::100:0:0,2804:14d:1404::1ff:ffff:ffff,88
"AS28573 CLARO S.A.",2804:14d:1404::200:0:0,2804:14d:1404::3ff:ffff:ffff,87
"AS28573 CLARO S.A.",2804:14d:1404::400:0:0,2804:14d:1404::7ff:ffff:ffff,86
"AS28573 CLARO S.A.",2804:14d:1404::800:0:0,2804:14d:1404::fff:ffff:ffff,85
"AS28573 CLARO S.A.",2804:14d:1404::1000:0:0,2804:14d:1404::1fff:ffff:ffff,84
"AS28573 CLARO S.A.",2804:14d:1404::2000:0:0,2804:14d:1404::3fff:ffff:ffff,83
"AS28573 CLARO S.A.",2804:14d:1404::4000:0:0,2804:14d:1404::7fff:ffff:ffff,82
"AS28573 CLARO S.A.",2804:14d:1404::8000:0:0,2804:14d:1404::ffff:ffff:ffff,81
"AS28573 CLARO S.A.",2804:14d:1404:0:1::,2804:14d:1404:0:1:ffff:ffff:ffff,80
"AS28573 CLARO S.A.",2804:14d:1404:0:2::,2804:14d:1404:0:3:ffff:ffff:ffff,79
"AS28573 CLARO S.A.",2804:14d:1404:0:4::,2804:14d:1404:0:7:ffff:ffff:ffff,78
"AS28573 CLARO S.A.",2804:14d:1404:0:8::,2804:14d:1404:0:f:ffff:ffff:ffff,77
"AS28573 CLARO S.A.",2804:14d:1404:0:10::,2804:14d:1404:0:1f:ffff:ffff:ffff,76
"AS28573 CLARO S.A.",2804:14d:1404:0:20::,2804:14d:1404:0:3f:ffff:ffff:ffff,75
"AS28573 CLARO S.A.",2804:14d:1404:0:40::,2804:14d:1404:0:7f:ffff:ffff:ffff,74
"AS28573 CLARO S.A.",2804:14d:1404:0:80::,2804:14d:1404:0:ff:ffff:ffff:ffff,73
"AS28573 CLARO S.A.",2804:14d:1404:0:100::,2804:14d:1404:0:1ff:ffff:ffff:ffff,72
"AS28573 CLARO S.A.",2804:14d:1404:0:200::,2804:14d:1404:0:3ff:ffff:ffff:ffff,71
"AS28573 CLARO S.A.",2804:14d:1404:0:400::,2804:14d:1404:0:7ff:ffff:ffff:ffff,70
"AS28573 CLARO S.A.",2804:14d:1404:0:800::,2804:14d:1404:0:fff:ffff:ffff:ffff,69
"AS28573 CLARO S.A.",2804:14d:1404:0:1000::,2804:14d:1404:0:1fff:ffff:ffff:ffff,68
"AS28573 CLARO S.A.",2804:14d:1404:0:2000::,2804:14d:1404:0:3fff:ffff:ffff:ffff,67
"AS28573 CLARO S.A.",2804:14d:1404:0:4000::,2804:14d:1404:0:7fff:ffff:ffff:ffff,66
"AS28573 CLARO S.A.",2804:14d:1404:0:8000::,2804:14d:1404:0:ffff:ffff:ffff:ffff,65
"AS28573 CLARO S.A.",2804:14d:1404:1::,2804:14d:1404:1:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14d:1404:2::,2804:14d:1404:3:ffff:ffff:ffff:ffff,63
"AS28573 CLARO S.A.",2804:14d:1404:4::,2804:14d:1404:7:ffff:ffff:ffff:ffff,62
"AS28573 CLARO S.A.",2804:14d:1404:8::,2804:14d:1404:f:ffff:ffff:ffff:ffff,61
"AS28573 CLARO S.A.",2804:14d:1404:10::,2804:14d:1404:1f:ffff:ffff:ffff:ffff,60
"AS28573 CLARO S.A.",2804:14d:1404:20::,2804:14d:1404:3f:ffff:ffff:ffff:ffff,59
"AS28573 CLARO S.A.",2804:14d:1404:40::,2804:14d:1404:7f:ffff:ffff:ffff:ffff,58
"AS28573 CLARO S.A.",2804:14d:1404:80::,2804:14d:1404:ff:ffff:ffff:ffff:ffff,57
"AS28573 CLARO S.A.",2804:14d:1404:100::,2804:14d:1404:1ff:ffff:ffff:ffff:ffff,56
"AS28573 CLARO S.A.",2804:14d:1404:200::,2804:14d:1404:3ff:ffff:ffff:ffff:ffff,55
"AS28573 CLARO S.A.",2804:14d:1404:400::,2804:14d:1404:7ff:ffff:ffff:ffff:ffff,54
"AS28573 CLARO S.A.",2804:14d:1404:800::,2804:14d:1404:fff:ffff:ffff:ffff:ffff,53
"AS28573 CLARO S.A.",2804:14d:1404:1000::,2804:14d:1404:1fff:ffff:ffff:ffff:ffff,52
"AS28573 CLARO S.A.",2804:14d:1404:2000::,2804:14d:1404:3fff:ffff:ffff:ffff:ffff,51
"AS28573 CLARO S.A.",2804:14d:1404:4000::,2804:14d:1404:7fff:ffff:ffff:ffff:ffff,50
"AS28573 CLARO S.A.",2804:14d:1404:8000::,2804:14d:1404:ffff:ffff:ffff:ffff:ffff,49
"AS28573 CLARO S.A.",2804:14d:1405::,2804:14d:1405:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1406::,2804:14d:1407:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14d:1408::,2804:14d:140f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14d:1410::,2804:14d:1410:3ff:ffff:ffff:ffff:ffff,54
"AS28573 CLARO S.A.",2804:14d:1410:400::,2804:14d:1410:5ff:ffff:ffff:ffff:ffff,55
"AS28573 CLARO S.A.",2804:14d:1410:600::,2804:14d:1410:63f:ffff:ffff:ffff:ffff,58
"AS28573 CLARO S.A.",2804:14d:1410:640::,2804:14d:1410:65f:ffff:ffff:ffff:ffff,59
"AS28573 CLARO S.A.",2804:14d:1410:660::,2804:14d:1410:66f:ffff:ffff:ffff:ffff,60
"AS28573 CLARO S.A.",2804:14d:1410:670::,2804:14d:1410:671:ffff:ffff:ffff:ffff,63
"AS28573 CLARO S.A.",2804:14d:1410:672::,2804:14d:1410:672:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14d:1410:673::,2804:14d:1410:673:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14d:1410:674::,2804:14d:1410:677:ffff:ffff:ffff:ffff,62
"AS28573 CLARO S.A.",2804:14d:1410:678::,2804:14d:1410:67f:ffff:ffff:ffff:ffff,61
"AS28573 CLARO S.A.",2804:14d:1410:680::,2804:14d:1410:6ff:ffff:ffff:ffff:ffff,57
"AS28573 CLARO S.A.",2804:14d:1410:700::,2804:14d:1410:7ff:ffff:ffff:ffff:ffff,56
"AS28573 CLARO S.A.",2804:14d:1410:800::,2804:14d:1410:fff:ffff:ffff:ffff:ffff,53
"AS28573 CLARO S.A.",2804:14d:1410:1000::,2804:14d:1410:1fff:ffff:ffff:ffff:ffff,52
"AS28573 CLARO S.A.",2804:14d:1410:2000::,2804:14d:1410:3fff:ffff:ffff:ffff:ffff,51
"AS28573 CLARO S.A.",2804:14d:1410:4000::,2804:14d:1410:7fff:ffff:ffff:ffff:ffff,50
"AS28573 CLARO S.A.",2804:14d:1410:8000::,2804:14d:1410:ffff:ffff:ffff:ffff:ffff,49
"AS28573 CLARO S.A.",2804:14d:1411::,2804:14d:1411:3ff:ffff:ffff:ffff:ffff,54
"AS28573 CLARO S.A.",2804:14d:1411:400::,2804:14d:1411:5ff:ffff:ffff:ffff:ffff,55
"AS28573 CLARO S.A.",2804:14d:1411:600::,2804:14d:1411:63f:ffff:ffff:ffff:ffff,58
"AS28573 CLARO S.A.",2804:14d:1411:640::,2804:14d:1411:65f:ffff:ffff:ffff:ffff,59
"AS28573 CLARO S.A.",2804:14d:1411:660::,2804:14d:1411:66f:ffff:ffff:ffff:ffff,60
"AS28573 CLARO S.A.",2804:14d:1411:670::,2804:14d:1411:671:ffff:ffff:ffff:ffff,63
"AS28573 CLARO S.A.",2804:14d:1411:672::,2804:14d:1411:672:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14d:1411:673::,2804:14d:1411:673:ffff:ffff:ffff:ffff,64
"AS28573 CLARO S.A.",2804:14d:1411:674::,2804:14d:1411:677:ffff:ffff:ffff:ffff,62
"AS28573 CLARO S.A.",2804:14d:1411:678::,2804:14d:1411:67f:ffff:ffff:ffff:ffff,61
"AS28573 CLARO S.A.",2804:14d:1411:680::,2804:14d:1411:6ff:ffff:ffff:ffff:ffff,57
"AS28573 CLARO S.A.",2804:14d:1411:700::,2804:14d:1411:7ff:ffff:ffff:ffff:ffff,56
"AS28573 CLARO S.A.",2804:14d:1411:800::,2804:14d:1411:fff:ffff:ffff:ffff:ffff,53
"AS28573 CLARO S.A.",2804:14d:1411:1000::,2804:14d:1411:1fff:ffff:ffff:ffff:ffff,52
"AS28573 CLARO S.A.",2804:14d:1411:2000::,2804:14d:1411:3fff:ffff:ffff:ffff:ffff,51
"AS28573 CLARO S.A.",2804:14d:1411:4000::,2804:14d:1411:7fff:ffff:ffff:ffff:ffff,50
"AS28573 CLARO S.A.",2804:14d:1411:8000::,2804:14d:1411:ffff:ffff:ffff:ffff:ffff,49
"AS28573 CLARO S.A.",2804:14d:1412::,2804:14d:1413:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14d:1414::,2804:14d:1417:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14d:1418::,2804:14d:141f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14d:1420::,2804:14d:143f:ffff:ffff:ffff:ffff:ffff,43
"AS28573 CLARO S.A.",2804:14d:1440::,2804:14d:147f:ffff:ffff:ffff:ffff:ffff,42
"AS28573 CLARO S.A.",2804:14d:1480::,2804:14d:1480:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1481::,2804:14d:1481:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1482::,2804:14d:1482:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1483::,2804:14d:1483:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1484::,2804:14d:1484:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1485::,2804:14d:1485:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1486::,2804:14d:1486:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1487::,2804:14d:1487:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1488::,2804:14d:1488:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1489::,2804:14d:1489:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:148a::,2804:14d:148b:ffff:ffff:ffff:ffff:ffff,47
"AS28573 CLARO S.A.",2804:14d:148c::,2804:14d:148f:ffff:ffff:ffff:ffff:ffff,46
"AS28573 CLARO S.A.",2804:14d:1490::,2804:14d:1490:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1491::,2804:14d:1491:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1492::,2804:14d:1492:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1493::,2804:14d:1493:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1494::,2804:14d:1494:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1495::,2804:14d:1495:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1496::,2804:14d:1496:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1497::,2804:14d:1497:ffff:ffff:ffff:ffff:ffff,48
"AS28573 CLARO S.A.",2804:14d:1498::,2804:14d:149f:ffff:ffff:ffff:ffff:ffff,45
"AS28573 CLARO S.A.",2804:14d:14a0::,2804:14d:14bf:ffff:ffff:ffff:ffff:ffff,43
